game_id,analyst,choosed
8949,이성구,0.5
8945,송영주,1.0
8946,송영주,1.0
8947,송영주,0.0
8948,송영주,1.0
8950,송영주,0.5
8949,송영주,0.0
8951,박상경,1.0
8952,박상경,0.0
8953,박상경,1.0
8954,이병철,1.0
8955,이병철,1.0
8956,이병철,0.0
8957,이병철,0.0
8958,이병철,0.0
8959,이병철,1.0
8960,이병철,0.5
8961,윤진만,1.0
8954,윤진만,1.0
8962,윤진만,1.0
8963,윤진만,0.0
8955,윤진만,1.0
8960,윤진만,1.0
8964,윤진만,0.5
8965,윤진만,0.5
8959,윤진만,0.5
8956,노주환,0.0
8959,노주환,1.0
8955,노주환,1.0
8957,노주환,0.5
8961,김민곤,1.0
8954,김민곤,1.0
8959,김민곤,1.0
8956,김민곤,0.0
8964,김민곤,0.5
8966,김민곤,0.5
8957,김민곤,0.5
8961,이병철,1.0
8962,이병철,1.0
8965,이병철,1.0
8967,이병철,1.0
8964,이병철,0.0
8968,이병철,0.5
8969,이병철,0.0
8970,김현민,0.0
8971,김현민,0.0
8972,김현민,0.0
8973,김현민,0.5
8974,김현민,0.5
8975,이형석,1.0
8976,이형석,1.0
8977,이형석,0.0
8978,이형석,0.0
8979,이형석,1.0
8975,이형석,1.0
8980,이형석,0.0
8981,이형석,1.0
8976,이형석,1.0
8982,이영기,1.0
8983,이영기,1.0
8981,이영기,1.0
8984,이영기,0.0
8985,이영기,0.0
8975,이영기,1.0
8975,노주환,1.0
8986,노주환,0.0
8979,노주환,0.0
8985,노주환,0.0
8977,노주환,0.0
8987,노주환,0.5
8975,이성구,1.0
8988,이성구,1.0
8985,이성구,0.0
8986,이성구,0.0
8978,이성구,0.5
8989,노주환,0.5
8990,노주환,0.5
8991,노주환,0.5
8992,노주환,0.5
8993,노주환,1.0
8994,이병철,0.0
8993,이병철,0.0
8992,이병철,1.0
8995,이병철,1.0
8996,이병철,0.0
8991,이병철,0.5
8990,이병철,1.0
8997,노주환,1.0
8998,노주환,1.0
8999,노주환,1.0
9000,노주환,1.0
9001,노주환,1.0
9002,이병철,1.0
9003,이병철,0.0
9004,이병철,0.0
9005,이병철,0.0
9006,이병철,0.0
9007,이병철,0.5
9008,이병철,0.0
8998,이병철,1.0
9000,이병철,1.0
9001,이병철,1.0
8997,이병철,1.0
9009,이병철,1.0
9010,윤진만,1.0
8998,윤진만,1.0
9003,윤진만,0.0
9008,윤진만,0.0
8999,윤진만,1.0
8997,윤진만,1.0
8989,윤진만,0.5
8990,윤진만,0.5
9011,윤진만,0.5
8995,송영주,1.0
8993,송영주,0.0
8991,송영주,1.0
8992,송영주,1.0
8989,송영주,0.5
8990,송영주,0.5
9002,노주환,1.0
9007,노주환,0.0
9005,노주환,0.0
9003,노주환,0.0
9010,이영기,1.0
9002,이영기,1.0
9003,이영기,0.0
8990,이영기,0.5
9004,이영기,0.5
9012,송영주,0.0
9013,송영주,0.0
9014,송영주,0.0
9015,송영주,1.0
9016,송영주,0.5
9015,이성구,1.0
9013,이성구,0.0
9017,이성구,1.0
9014,이성구,0.0
9018,이성구,0.5
9019,이성구,0.5
9020,이성구,1.0
9021,이성구,1.0
9022,이성구,1.0
9023,이성구,1.0
9024,이성구,0.5
9025,김민곤,0.0
9020,김민곤,1.0
9015,김민곤,1.0
9014,김민곤,0.5
9026,김민곤,0.5
9023,김민곤,0.5
9027,이형석,1.0
9028,이형석,0.0
9019,이형석,0.0
9029,이형석,1.0
9017,이형석,0.0
9030,이형석,1.0
9031,이형석,0.0
9032,이형석,0.0
9033,이형석,0.0
9034,이형석,1.0
9035,이형석,1.0
9036,이형석,0.0
9037,이형석,0.0
9038,이형석,0.0
9039,송영주,1.0
9040,송영주,1.0
9041,송영주,1.0
9042,송영주,0.0
9043,송영주,0.5
9039,이성구,1.0
9040,이성구,1.0
9041,이성구,1.0
9042,이성구,0.0
9039,박찬준,1.0
9040,박찬준,1.0
9042,박찬준,0.0
9043,박찬준,0.0
9041,박찬준,0.5
9044,박상경,0.0
9045,박상경,1.0
9046,박상경,1.0
9047,박상경,0.5
9048,박상경,0.5
9049,이형석,1.0
9046,이형석,1.0
9044,이형석,0.0
9047,이형석,1.0
9044,이형석,0.0
9047,이형석,1.0
9045,이형석,1.0
9045,이병철,1.0
9046,이병철,1.0
9047,이병철,1.0
9048,이병철,0.0
9044,이병철,1.0
9050,노주환,1.0
9051,노주환,1.0
9052,노주환,0.0
9053,노주환,1.0
9054,노주환,1.0
9055,김현민,1.0
9056,김현민,1.0
9057,김현민,1.0
9058,김현민,0.5
9059,김현민,0.5
9060,송영주,0.0
9061,송영주,0.0
9062,송영주,0.5
9063,송영주,0.5
9064,송영주,1.0
9065,송영주,0.0
9066,송영주,1.0
9067,송영주,0.5
9068,김민곤,1.0
9069,김민곤,1.0
9070,김민곤,0.0
9071,김민곤,1.0
9062,김민곤,0.5
9063,김민곤,0.5
9067,김민곤,0.5
9072,이병철,0.0
9073,이병철,1.0
9063,이병철,0.0
9060,이병철,0.5
9074,이병철,0.5
9061,이병철,0.0
9075,노주환,0.0
9076,노주환,0.0
9070,노주환,0.0
9077,노주환,0.5
9078,노주환,1.0
9079,노주환,0.5
9080,이병철,0.0
9065,이병철,0.0
9064,이병철,1.0
9067,이병철,0.0
9066,이병철,0.5
9063,노주환,0.0
9062,노주환,0.5
9060,노주환,0.5
9074,노주환,0.5
9064,노주환,1.0
9080,노주환,0.0
9067,노주환,1.0
9065,노주환,0.0
9066,노주환,0.5
9068,이병철,1.0
9078,이병철,1.0
9079,이병철,1.0
9076,이병철,0.0
9075,이병철,1.0
9071,이병철,0.5
9081,윤진만,0.0
9069,윤진만,1.0
9065,윤진만,0.0
9071,윤진만,1.0
9064,윤진만,1.0
9076,윤진만,0.5
9070,윤진만,0.5
9078,윤진만,1.0
9075,박상경,0.0
9078,박상경,1.0
9063,박상경,0.0
9079,박상경,1.0
9062,박상경,0.5
9061,박상경,0.5
9082,이성구,1.0
9083,이성구,0.0
9084,이성구,0.0
9085,이성구,1.0
9086,이성구,0.5
9087,이성구,0.5
9088,이형석,1.0
9089,이형석,1.0
9090,이형석,1.0
9084,이형석,0.0
9088,이형석,1.0
9089,이형석,1.0
9091,이형석,0.0
9083,이형석,1.0
9092,이성구,0.0
9093,이성구,1.0
9094,이성구,0.0
9095,이성구,1.0
9096,이성구,0.5
9097,이성구,0.5
9098,박상경,0.0
9099,박상경,0.0
9100,박상경,1.0
9101,노주환,0.0
9102,노주환,0.0
9103,노주환,0.0
9104,노주환,0.5
9101,박찬준,0.0
9102,박찬준,0.0
9104,박찬준,0.5
9101,이병철,0.0
9102,이병철,0.0
9104,이병철,1.0
9103,이병철,0.0
9105,이병철,1.0
9106,김현민,1.0
9107,김현민,1.0
9108,김현민,1.0
9109,김현민,1.0
9110,김현민,0.5
9111,박상경,1.0
9112,박상경,1.0
9113,박상경,0.0
9114,박상경,1.0
9115,박상경,1.0
9116,박상경,0.5
9117,박상경,0.5
9118,박상경,1.0
9119,박상경,1.0
9120,박상경,1.0
9121,박상경,1.0
9122,박상경,0.5
9123,박상경,0.0
9124,박상경,0.0
9125,박상경,0.5
9126,이형석,1.0
9127,이형석,0.0
9116,이형석,1.0
9128,이형석,0.0
9117,이형석,1.0
9129,이형석,1.0
9127,이형석,0.0
9130,이형석,0.0
9131,이병철,0.0
9132,이병철,1.0
9133,이병철,1.0
9134,이병철,0.0
9135,이병철,0.5
9113,이병철,0.5
9130,이병철,0.0
9126,이영기,1.0
9112,이영기,1.0
9111,이영기,0.5
9113,이영기,0.5
9136,이영기,0.0
9137,이영기,1.0
9138,이영기,1.0
9139,이영기,1.0
9119,이영기,1.0
9120,이영기,0.5
9140,최인혁,0.0
9116,최인혁,1.0
9141,최인혁,1.0
9128,최인혁,0.0
9142,김민곤,1.0
9143,김민곤,1.0
9115,김민곤,1.0
9111,김민곤,0.5
9136,김민곤,0.5
9118,김민곤,0.5
9144,최인혁,1.0
9142,최인혁,1.0
9143,최인혁,1.0
9139,최인혁,1.0
9119,최인혁,1.0
9121,최인혁,1.0
9145,최인혁,1.0
9123,최인혁,0.0
9146,최인혁,1.0
9139,윤진만,1.0
9147,윤진만,1.0
9148,윤진만,1.0
9135,윤진만,1.0
9126,윤진만,1.0
9149,윤진만,0.0
9150,윤진만,0.5
9136,윤진만,0.5
9124,윤진만,0.5
9151,이병철,0.0
9145,이병철,1.0
9126,이병철,1.0
9112,이병철,0.5
9152,이병철,0.5
9151,노주환,0.0
9111,노주환,1.0
9127,노주환,0.0
9126,노주환,1.0
9112,노주환,1.0
9113,노주환,0.0
9153,노주환,1.0
9154,노주환,0.0
9155,노주환,1.0
9156,노주환,0.5
9157,노주환,0.5
9158,노주환,0.5
9159,노주환,0.0
9160,노주환,1.0
9161,이성구,1.0
9162,이성구,1.0
9163,이성구,1.0
9164,이성구,1.0
9165,이성구,0.5
9166,이성구,0.5
9162,노주환,1.0
9164,노주환,0.5
9166,노주환,1.0
9167,노주환,0.0
9154,이병철,0.0
9160,이병철,1.0
9156,이병철,1.0
9155,이병철,1.0
9158,이병철,1.0
9159,이병철,1.0
9157,이병철,0.5
9168,이성구,0.0
9169,이성구,1.0
9170,이성구,1.0
9171,이성구,0.0
9172,이성구,0.5
9173,이성구,0.5
9174,이병철,1.0
9168,이병철,0.0
9170,이병철,0.0
9175,이병철,1.0
9176,이병철,0.5
9172,이병철,0.5
9177,이병철,1.0
9178,이병철,1.0
9179,이병철,1.0
9180,이병철,1.0
9181,이병철,0.0
9182,이병철,1.0
9183,이병철,1.0
9183,이형석,1.0
9180,이형석,1.0
9175,이형석,1.0
9181,이형석,1.0
9175,이형석,1.0
9181,이형석,1.0
9183,이형석,1.0
9184,이형석,0.0
9180,이형석,1.0
9185,김현민,1.0
9187,김현민,0.0
9188,김현민,0.5
9182,노주환,0.0
9183,노주환,1.0
9189,노주환,0.5
9179,노주환,1.0
9175,노주환,1.0
9190,노주환,0.0
9180,노주환,1.0
9191,이병철,0.0
9192,이병철,1.0
9193,이병철,0.0
9194,이병철,0.0
9195,이병철,1.0
9196,이병철,0.0
9197,이병철,1.0
9198,노주환,1.0
9194,노주환,0.0
9195,노주환,1.0
9192,노주환,1.0
9196,노주환,0.5
9199,노주환,1.0
9200,노주환,1.0
9191,노주환,0.0
9191,이형석,0.0
9192,이형석,1.0
9193,이형석,0.0
9194,이형석,0.0
9201,이형석,0.0
9196,이형석,0.0
9194,이형석,0.0
9191,이형석,0.0
9192,이형석,1.0
9202,박상경,1.0
9203,박상경,0.0
9204,박상경,1.0
9205,박상경,0.5
9206,박상경,1.0
9207,박상경,0.5
9208,박상경,0.5
9209,노주환,0.0
9210,노주환,0.0
9211,노주환,0.0
9207,노주환,0.0
9212,노주환,0.0
9213,노주환,0.5
9214,윤진만,1.0
9215,윤진만,1.0
9216,윤진만,1.0
9217,윤진만,0.0
9218,윤진만,1.0
9219,윤진만,0.5
9220,윤진만,0.5
9221,윤진만,0.5
9217,박찬준,0.0
9222,박찬준,1.0
9223,박찬준,0.0
9224,박찬준,1.0
9225,박찬준,0.5
9226,박찬준,0.5
9216,박찬준,1.0
9214,박찬준,1.0
9227,박찬준,1.0
9221,박찬준,1.0
9220,박찬준,0.5
9228,박찬준,0.5
9214,김민곤,1.0
9229,김민곤,1.0
9226,김민곤,1.0
9224,김민곤,1.0
9220,김민곤,0.5
9223,김민곤,0.0
9221,김민곤,0.5
9219,노주환,1.0
9214,노주환,1.0
9230,노주환,0.0
9227,노주환,1.0
9216,노주환,1.0
9231,노주환,1.0
9228,노주환,0.0
9217,송영주,0.0
9222,송영주,1.0
9226,송영주,1.0
9224,송영주,1.0
9225,송영주,0.5
9223,송영주,0.5
9225,이병철,1.0
9217,이병철,0.0
9223,이병철,0.0
9226,이병철,1.0
9232,이병철,0.0
9224,이병철,0.0
9219,이병철,1.0
9216,이병철,1.0
9220,이병철,1.0
9221,이병철,0.0
9214,이병철,0.5
9227,이병철,1.0
9228,이병철,0.0
9233,이형석,0.0
9234,이형석,1.0
9235,이형석,1.0
9236,이형석,1.0
9237,이형석,0.0
9238,이형석,0.0
9233,이형석,0.0
9239,이성구,0.0
9240,이성구,1.0
9236,이성구,1.0
9241,이성구,1.0
9237,이성구,0.0
9242,이성구,0.5
9243,박상경,0.0
9244,박상경,0.0
9245,박상경,0.0
9246,박상경,0.5
9247,박상경,1.0
9248,박상경,1.0
9249,박상경,0.0
9250,박상경,1.0
9251,박상경,0.5
9252,박상경,1.0
9253,박상경,1.0
9254,박상경,0.0
9255,박상경,0.5
9256,이병철,1.0
9257,이병철,0.0
9258,이병철,1.0
9259,이병철,1.0
9260,이병철,0.0
9261,이병철,1.0
9262,박상경,0.0
9263,박상경,0.0
9264,박상경,1.0
9265,박상경,0.0
9266,박상경,0.0
9267,박상경,1.0
9268,박상경,0.0
9269,박상경,0.5
9270,박상경,0.5
9271,이병철,0.0
9243,이병철,0.0
9272,이병철,0.0
9245,이병철,0.0
9244,이병철,0.5
9273,이병철,0.0
9274,이영기,1.0
9275,이영기,0.0
9276,이영기,1.0
9277,이영기,0.0
9278,이영기,1.0
9244,이영기,0.5
9247,이영기,0.0
9250,이영기,0.5
9256,이형석,1.0
9259,이형석,1.0
9246,이형석,1.0
9244,이형석,0.0
9258,이형석,0.0
9256,이형석,1.0
9257,이형석,0.0
9259,이형석,1.0
9260,이형석,0.0
9279,박상경,1.0
9280,박상경,0.0
9281,박상경,0.0
9278,박상경,1.0
9282,박상경,1.0
9283,박상경,1.0
9284,박상경,0.5
9285,박상경,1.0
9286,박상경,0.5
9259,김민곤,1.0
9276,김민곤,1.0
9287,김민곤,0.0
9249,김민곤,0.0
9243,김민곤,0.5
9244,김민곤,0.5
9253,김민곤,0.5
9288,윤진만,1.0
9289,윤진만,1.0
9290,윤진만,1.0
9274,윤진만,1.0
9276,윤진만,1.0
9291,윤진만,0.0
9243,윤진만,0.5
9275,윤진만,0.5
9292,윤진만,0.5
9243,최인혁,0.0
9260,최인혁,0.0
9293,최인혁,0.0
9294,최인혁,1.0
9251,최인혁,1.0
9295,최인혁,1.0
9276,최인혁,1.0
9255,최인혁,1.0
9263,최인혁,0.0
9264,최인혁,1.0
9265,최인혁,0.5
9266,최인혁,0.0
9280,최인혁,0.0
9281,최인혁,0.0
9282,최인혁,1.0
9283,최인혁,0.0
9296,최인혁,0.0
9297,최인혁,0.0
9271,노주환,0.0
9260,노주환,0.0
9243,노주환,0.0
9246,노주환,1.0
9293,노주환,0.0
9244,노주환,0.5
9298,김현민,1.0
9299,김현민,1.0
9300,김현민,1.0
9301,김현민,0.0
9302,김현민,0.0
9303,김현민,0.0
9245,노주환,0.0
9261,노주환,1.0
9272,노주환,0.0
9273,노주환,0.5
9260,박찬준,0.0
9245,박찬준,0.0
9261,박찬준,1.0
9271,박찬준,0.0
9246,박찬준,1.0
9272,박찬준,0.0
9243,박찬준,0.5
9244,박찬준,0.5
9273,박찬준,0.5
9304,이병철,0.0
9305,이병철,0.0
9306,이병철,0.0
9307,이병철,0.0
9308,이병철,1.0
9309,이병철,1.0
9307,이병철,0.0
9310,이병철,0.0
9311,이병철,1.0
9312,이병철,1.0
9313,이병철,1.0
9314,이병철,1.0
9315,이병철,1.0
9316,이병철,0.0
9317,이병철,0.5
9318,이병철,0.5
9319,이병철,0.5
9320,노주환,0.0
9321,노주환,0.0
9322,노주환,0.5
9323,노주환,1.0
9324,노주환,0.5
9325,노주환,0.0
9326,노주환,0.0
9305,이형석,0.0
9319,이형석,1.0
9310,이형석,0.0
9308,이형석,1.0
9327,이형석,0.0
9315,이형석,0.0
9319,이형석,1.0
9308,이성구,1.0
9328,이성구,1.0
9310,이성구,0.0
9315,이성구,1.0
9327,이성구,0.0
9329,이성구,0.0
9330,노주환,1.0
9319,노주환,1.0
9318,노주환,0.5
9314,노주환,0.0
9305,노주환,0.0
9316,노주환,0.5
9317,노주환,0.5
9323,이형석,1.0
9331,이형석,0.0
9320,이형석,0.0
9332,이형석,0.0
9322,이형석,0.0
9323,이형석,1.0
9333,이형석,0.0
9331,이형석,0.0
9334,이형석,1.0
9320,이병철,0.0
9325,이병철,0.0
9321,이병철,0.0
9332,이병철,0.0
9322,이병철,0.0
9335,이병철,0.5
9326,이병철,1.0
9336,이병철,1.0
9337,이병철,0.0
9338,이병철,1.0
9339,이병철,0.0
9340,이병철,0.0
9341,이병철,0.0
9342,이병철,0.0
9343,이병철,0.0
9344,이병철,0.0
9345,이병철,0.0
9346,이병철,0.0
9347,이병철,0.0
9348,이병철,0.5
9349,이병철,0.5
9348,김민곤,0.0
9338,김민곤,1.0
9350,김민곤,0.0
9351,김민곤,1.0
9352,김민곤,0.5
9353,김민곤,0.5
9345,김민곤,1.0
9338,이성구,1.0
9354,이성구,1.0
9342,이성구,0.0
9349,이성구,1.0
9344,이성구,0.5
9355,이성구,0.5
9348,이형석,0.0
9337,이형석,0.0
9343,이형석,0.0
9346,이형석,0.0
9347,이형석,0.5
9348,이형석,0.0
9355,이형석,1.0
9337,이형석,0.0
9342,노주환,0.0
9344,노주환,0.0
9349,노주환,1.0
9355,노주환,0.0
9341,노주환,0.5
9339,노주환,0.5
9337,노주환,0.0
9356,이병철,1.0
9357,이병철,0.0
9358,이병철,0.0
9359,이병철,1.0
9360,이병철,0.5
9361,이병철,0.5
9362,윤진만,1.0
9363,윤진만,1.0
9364,윤진만,1.0
9365,윤진만,0.0
9366,윤진만,1.0
9367,윤진만,1.0
9368,윤진만,0.5
9369,윤진만,0.5
9359,이형석,1.0
9362,이형석,1.0
9356,이형석,1.0
9370,이형석,1.0
9358,이형석,0.0
9359,이형석,1.0
9370,이형석,1.0
9362,이형석,1.0
9371,이형석,0.0
9359,박상경,1.0
9372,박상경,0.0
9370,박상경,1.0
9361,박상경,0.5
9362,박상경,1.0
9371,박상경,0.5
9360,박상경,0.5
9358,박상경,0.0
9365,박상경,1.0
9373,박상경,0.5
9374,박상경,0.0
9368,박상경,0.0
9375,박상경,1.0
9369,박상경,0.5
9367,박상경,0.5
9359,박찬준,1.0
9372,박찬준,0.0
9358,박찬준,1.0
9370,박찬준,1.0
9360,박찬준,0.5
9361,박찬준,0.5
9363,박찬준,1.0
9366,박찬준,1.0
9376,박찬준,1.0
9373,박찬준,1.0
9375,박찬준,0.5
9369,박찬준,0.5
9370,이영기,0.5
9367,이영기,0.5
9361,이영기,0.0
9363,이영기,1.0
9377,노주환,1.0
9378,노주환,1.0
9379,노주환,1.0
9380,노주환,1.0
9381,노주환,0.0
9382,노주환,1.0
9383,노주환,0.5
9384,노주환,0.5
9385,노주환,0.0
9386,노주환,0.5
9385,박찬준,1.0
9386,박찬준,1.0
9383,박찬준,0.0
9384,박찬준,0.0
9381,박찬준,0.5
9382,박찬준,0.5
9377,김민곤,1.0
9386,김민곤,1.0
9387,김민곤,1.0
9388,김민곤,0.5
9380,김민곤,0.5
9378,김민곤,0.5
9379,이성구,1.0
9377,이성구,1.0
9387,이성구,1.0
9378,이성구,1.0
9388,이성구,0.5
9380,이성구,0.5
9389,이병철,1.0
9390,이병철,1.0
9391,이병철,1.0
9392,이병철,0.0
9393,이병철,0.0
9394,이병철,0.0
9395,이병철,1.0
9396,이병철,1.0
9397,이병철,0.5
9398,이병철,1.0
9399,이병철,0.0
9400,이병철,0.5
9389,이형석,1.0
9391,이형석,1.0
9401,이형석,1.0
9392,이형석,0.0
9402,이형석,1.0
9399,이형석,0.0
9391,이형석,1.0
9393,이형석,0.0
9395,이성구,1.0
9396,이성구,1.0
9397,이성구,0.0
9403,이성구,1.0
9398,이성구,0.0
9399,이성구,0.5
9404,박상경,1.0
9405,박상경,1.0
9406,박상경,1.0
9407,박상경,1.0
9408,박상경,0.5
9409,박상경,0.0
9410,박상경,0.0
9411,박상경,1.0
9412,박상경,0.0
9413,박상경,1.0
9414,박상경,1.0
9415,박상경,1.0
9416,박상경,0.5
9417,박상경,0.5
9418,박상경,0.5
9419,박상경,1.0
9420,박상경,1.0
9421,박상경,0.0
9422,박상경,1.0
9423,박상경,0.0
9424,박상경,1.0
9425,박상경,0.5
9426,박상경,0.5
9427,박상경,0.5
9428,이형석,1.0
9407,이형석,1.0
9409,이형석,0.0
9416,이형석,1.0
9429,이형석,0.0
9430,이형석,1.0
9428,이형석,1.0
9431,박상경,1.0
9432,박상경,1.0
9430,박상경,0.0
9407,이병철,1.0
9404,이병철,1.0
9405,이병철,1.0
9409,이병철,0.0
9406,이병철,0.5
9408,이병철,0.0
9406,노주환,1.0
9405,노주환,1.0
9404,노주환,1.0
9409,노주환,0.0
9408,노주환,0.0
9407,노주환,0.5
9433,이병철,1.0
9434,이병철,0.0
9431,이병철,1.0
9430,이병철,0.0
9429,이병철,1.0
9435,이병철,1.0
9436,이병철,0.5
9404,윤진만,1.0
9437,윤진만,0.0
9438,윤진만,1.0
9431,윤진만,1.0
9439,윤진만,1.0
9434,윤진만,0.0
9405,윤진만,0.5
9433,윤진만,0.5
9431,노주환,1.0
9435,노주환,1.0
9440,노주환,1.0
9436,노주환,0.5
9441,노주환,1.0
9430,노주환,0.5
9442,노주환,0.0
9443,노주환,1.0
9444,노주환,0.0
9432,노주환,1.0
9410,이영기,0.0
9445,이영기,0.0
9446,이영기,0.5
9413,이영기,0.5
9435,박찬준,1.0
9434,박찬준,0.0
9430,박찬준,0.0
9444,박찬준,0.0
9432,박찬준,0.5
9443,박찬준,0.5
9437,박찬준,0.0
9438,박찬준,1.0
9447,박찬준,0.0
9411,박찬준,0.0
9419,박찬준,1.0
9414,박찬준,0.5
9448,박찬준,0.5
9404,박찬준,1.0
9449,박찬준,1.0
9445,박찬준,0.0
9420,박찬준,0.0
9413,박찬준,0.5
9450,박찬준,0.5
9451,박찬준,1.0
9452,박찬준,0.0
9453,박찬준,0.0
9409,박찬준,0.0
9454,박찬준,1.0
9412,박찬준,0.5
9423,박찬준,0.5
9455,박찬준,1.0
9456,박찬준,1.0
9427,박찬준,1.0
9457,박찬준,1.0
9458,박찬준,0.5
9424,박찬준,0.5
9433,노주환,1.0
9459,노주환,1.0
9416,노주환,1.0
9425,노주환,1.0
9429,노주환,0.5
9460,노주환,0.0
9422,노주환,1.0
9461,윤진만,1.0
9462,윤진만,1.0
9451,윤진만,1.0
9452,윤진만,0.0
9459,윤진만,1.0
9453,윤진만,0.0
9463,윤진만,0.5
9460,윤진만,0.5
9447,윤진만,0.5
9433,김민곤,1.0
9435,김민곤,1.0
9431,김민곤,1.0
9464,김민곤,0.0
9440,김민곤,0.5
9411,김민곤,0.5
9412,김민곤,0.5
9445,노주환,1.0
9456,노주환,1.0
9417,노주환,0.0
9418,노주환,0.0
9455,노주환,1.0
9412,노주환,0.0
9463,노주환,0.0
9465,이병철,1.0
9466,이병철,0.0
9467,이병철,1.0
9468,이병철,1.0
9469,이병철,1.0
9470,이병철,1.0
9471,이병철,1.0
9472,이병철,1.0
9473,이병철,0.0
9474,이병철,1.0
9475,이병철,0.0
9476,이병철,0.5
9477,이병철,0.5
9478,이병철,0.5
9479,최인혁,1.0
9480,최인혁,1.0
9481,최인혁,0.0
9482,최인혁,0.5
9483,최인혁,0.0
9484,최인혁,1.0
9485,최인혁,1.0
9486,최인혁,0.0
9487,김현민,0.0
9488,김현민,1.0
9489,김현민,1.0
9490,김현민,1.0
9491,김현민,0.5
9492,김현민,0.5
9465,이형석,1.0
9466,이형석,0.0
9493,이형석,0.0
9494,이형석,1.0
9470,이형석,1.0
9495,이형석,1.0
9465,이형석,1.0
9475,이형석,0.0
9466,이형석,0.0
9496,노주환,1.0
9497,노주환,0.0
9483,노주환,0.0
9498,노주환,0.0
9499,노주환,1.0
9500,노주환,0.0
9486,노주환,0.0
9467,이성구,1.0
9468,이성구,1.0
9476,이성구,1.0
9469,이성구,1.0
9470,이성구,0.5
9474,이성구,0.5
9501,김민곤,1.0
9485,김민곤,1.0
9502,김민곤,0.0
9503,김민곤,1.0
9504,김민곤,0.5
9505,김민곤,0.5
9506,김민곤,0.5
9479,이병철,1.0
9507,이병철,0.0
9504,이병철,0.0
9508,이병철,1.0
9480,이병철,1.0
9502,이병철,0.0
9480,이형석,1.0
9479,이형석,0.0
9507,이형석,1.0
9480,이형석,1.0
9509,이형석,0.0
9502,이형석,0.0
9510,이형석,1.0
9511,이병철,1.0
9512,이병철,0.0
9513,이병철,1.0
9514,이병철,0.0
9515,이병철,1.0
9516,이병철,1.0
9517,이병철,1.0
9518,이병철,1.0
9519,이병철,0.0
9520,이병철,0.0
9521,이병철,0.0
9522,이병철,0.0
9523,이병철,0.5
9524,이병철,0.5
9525,이병철,0.5
9515,이형석,1.0
9526,이형석,1.0
9522,이형석,0.0
9520,이형석,0.0
9519,이형석,0.5
9526,이형석,1.0
9525,이형석,0.5
9511,이성구,1.0
9525,이성구,1.0
9521,이성구,1.0
9526,이성구,1.0
9524,이성구,0.5
9527,이성구,0.5
9528,이성구,1.0
9529,이성구,1.0
9530,이성구,1.0
9531,이성구,0.0
9535,이성구,0.0
9536,이성구,1.0
9537,이성구,0.5
9538,이성구,0.5
9539,이병철,1.0
9528,이병철,1.0
9530,이병철,1.0
9529,이병철,1.0
9540,이병철,0.5
9531,이병철,1.0
9540,박상경,0.0
9528,박상경,1.0
9529,박상경,1.0
9530,박상경,1.0
9539,박상경,0.5
9531,박상경,0.5
9541,윤진만,1.0
9542,윤진만,1.0
9539,윤진만,1.0
9528,윤진만,1.0
9529,윤진만,1.0
9540,윤진만,0.5
9531,이영기,0.0
9541,이영기,1.0
9542,이영기,1.0
9539,노주환,1.0
9530,노주환,1.0
9540,노주환,0.5
9531,노주환,1.0
9528,노주환,0.5
9529,노주환,1.0
9528,김민곤,1.0
9537,김민곤,1.0
9538,김민곤,0.0
9540,김민곤,0.5
9535,김민곤,0.5
9530,이형석,1.0
9528,이형석,1.0
9540,이형석,0.0
9539,이형석,1.0
9529,이형석,1.0
9530,이형석,1.0
9531,이형석,0.5
9540,박찬준,0.0
9539,박찬준,0.5
9544,박찬준,1.0
9542,박찬준,1.0
9530,박찬준,1.0
9538,박찬준,0.0
9535,박찬준,0.5
9537,박찬준,0.5
9541,박상경,1.0
9544,박상경,1.0
9537,박상경,1.0
9535,박상경,0.5
9538,박상경,0.0
9542,박상경,0.5
9547,이병철,0.0
9548,이병철,1.0
9547,이병철,0.5
9549,이병철,0.5
9548,이형석,1.0
9547,이형석,0.0
9549,이형석,1.0
9548,이형석,1.0
9551,이형석,0.5
9547,노주환,0.0
9548,노주환,1.0
9549,노주환,1.0
9551,노주환,0.5
9552,노주환,1.0
9554,이병철,1.0
9555,이병철,0.0
9556,이병철,1.0
9557,이병철,0.5
9556,이병철,0.5
9558,김현민,1.0
9559,김현민,1.0
9560,김현민,0.0
9561,김현민,0.5
9562,김현민,0.0
9563,박상경,1.0
9564,박상경,0.0
9565,박상경,1.0
9566,박상경,0.0
9567,박상경,1.0
9568,박상경,0.0
9569,박상경,0.5
9570,박상경,0.5
9571,박상경,1.0
9572,박상경,1.0
9573,박상경,0.0
9574,박상경,0.0
9575,박상경,1.0
9576,박상경,0.0
9577,박상경,0.5
9578,박상경,0.5
9579,박상경,1.0
9580,박상경,0.0
9581,박상경,1.0
9582,박상경,1.0
9583,박상경,0.0
9584,박상경,0.0
9585,박상경,0.0
9586,박상경,0.5
9587,박상경,1.0
9588,박상경,0.5
9589,박상경,1.0
9590,박상경,0.0
9591,박상경,1.0
9592,박상경,0.5
9593,박상경,1.0
9565,이병철,1.0
9567,이병철,1.0
9564,이병철,0.0
9570,이병철,0.0
9568,이병철,0.0
9563,이병철,1.0
9566,이병철,0.0
9594,이병철,0.0
9595,이병철,0.0
9596,이병철,1.0
9597,이병철,1.0
9592,이병철,0.5
9589,이병철,0.0
9590,이병철,1.0
9564,노주환,0.0
